No	Title	VideoUrl	TimeStamp	Sentence	RowNumber	IsUsefulSentence	Key steps	Verb	Object(directly related with Verb)	Location	Time	Temperature	Other important phrase(like with	key_sentence_prediction
14284	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:14.2	and they 're going to take no time at all to cook.	4	0								0
14285	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:16.5	"this is thinly sliced sirloin tip, you can see what that looks like and there 's one two three four six slices here and what we 're going to do is, we 're going to take this meat."	5	0								1
14286	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:31.9	we 're going to put it in a zip lock bag.	6	1	put beef in ziplock bag	put	Beef	Ziplock bag				1
14287	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:35.0	this is just my preferred method of marination because it 's quick.	7	0								0
14288	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:40.6	"it 's easy and it 's convenient and has easy cleanup so you can do this in a glass container, you can do it in a plastic container."	8	0								0
14289	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:51.1	you can do it do not do it in aluminum container.	9	0								0
14290	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:54.8	and then i.	10	0								0
14291	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:55.6	"also , have some of the."	11	0								0
14292	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	00:57.3	"i squeeze some citrus to put in my marinade, and i 'm going to go ahead and put the shells right in here with the meat."	12	1	Squeeze citrus into marinade	Squeeze	citrus	Marinade				1
14293	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	01:05.2	"and i 'm going to rip some of these oranges, up because they 're kind of big."	13	0								1
14294	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	01:15.6	and i 'm going to put all of these in here.	14	1	add oranges to bag	add	Oranges	Bag				0
14295	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	01:17.3	"because that way i get maximum flavor for my money and this marinade if you have n't watched this video, yet i 'll put a link below to where you can go and watch it is just going to pour this right over i am going to remove as much air as possible from the bag and then just give this a good massage and get all of those flavors really incorporated, and get that."	15	1	Massage ingredients	Massage	Ingredients					1
14296	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:00.6	marinade nestled right in there with all that meat and those citrus shells get those incorporating their do n't be afraid your bag is not going to break just try really hard.	16	0								0
14297	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:11.1	"not to break that seal if you do then, you know, you 're going to clean up a little bit."	17	0								0
14298	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:14.9	that 's all alright.	18	0								0
14299	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:16.8	"so what we 're going to do now is, we 're gonna just seal."	19	0								1
14300	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:22.3	we 're going to put it in the fridge until it 's time to grill and when it 's time to do that.	20	1	refrigerate bag	refrigerate	Bag					1
14301	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:27.4	"we 'll be back and we 'll show, you a trick is going to do with them, hey, it just started to rain."	21	0								0
14302	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:32.3	"so were gonna go ahead, and sear."	22	1	Sear beef	Sear	Beef					0
14303	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:34.0	"the saaf inside, and, you know, carnea, sada traditionally done on the barbecue, but, you know, today just did make it, so i have my skillet is smoking hot."	23	0								0
14304	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:43.8	i sprayed it with some oil and these are n't going to take any time to cook.	24	0								1
14305	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:50.4	"i 'm not kidding, there."	25	0								0
14306	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	02:51.8	"gonna take like two minutes, just like that."	26	1	cook for two minutes	cook	beef		Two minutes			0
14307	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:06.3	we let the dust night.	27	0								0
14308	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:09.6	you 'll be able to tell when it 's time to flip it because it 'll easily release from the bottom of the pan is almost there.	28	0								1
14309	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:17.0	"and also you 'll be able to see it almost finished cooking on this side, as well."	29	0								0
14310	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:22.0	"so i 'm gonna go ahead and turn it, look at that, that is beautiful."	30	1	Turn beef over	Turn over	Beef					0
14311	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:27.6	is gonna let that syrup on the second side?	31	0								0
14312	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:29.7	i 'm going to set it afsana different plate.	32	1	Set beef aside	Set aside	Beef					1
14313	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:31.9	"i 'm going to finish cooking the rest of the saaf and then we 're going to come back, and i 'm going to show you."	33	1	cook rest of beef	cook	Rest of beef					0
14314	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:37.0	what happens next.	34	0								0
14315	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:38.7	"hey , we have completed the cooking of all of those pieces of meat and what i 'm going to do now."	35	0								1
14316	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:44.3	"i 'm going to show you how he cut it up, 'cause you 're going to want to chop this so that it looks like this."	36	0								0
14317	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	03:50.4	"OK , so it 's easier to eat inside of taco, so here just wipe up a bit OK, my tongs."	37	0								0
14318	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:03.4	"this is my jag, normous, you know, serial killer knife that i hardly ever use."	38	0								0
14319	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:09.8	but this is one instance where you can use your butcher knife so rejoice.	39	0								0
14320	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:14.6	"if you have a butcher knife, and you never really used it grasp it firmly by the handle like this, OK."	40	0								0
14321	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:21.5	and then what you 're going to do is we 're going to make several chops.	41	0								1
14322	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:24.3	all the way down.	42	0								0
14323	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:25.6	and do n't worry if it does n't cut all the way through 'cause we 're going to write back.	43	0								0
14324	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:29.1	"then , we 're going to turn it, and we 're going to drop the other ways so we chop it in tiny little pieces."	44	1	Chop into small pieces	Chop	beef					1
14325	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:33.0	"OK , and this may or may not be how you do it."	45	0								0
14326	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:36.3	"if you are mexican and you have, you know, you are an expert at making carne, assada."	46	0								0
14327	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:42.4	"that 's fine, then i 'll be at your channel, and i 'll be looking at how you do things."	47	0								0
14328	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:48.9	but this is how i do him in my house.	48	0								0
14329	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:51.1	"i grew up in arizona thirty years, so this is how we do it 'cause it 's quick."	49	0								0
14330	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:56.9	and it 's easy and it 's delicious.	50	0								0
14331	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	04:58.1	so here we go and we gather him up.	51	0								0
14332	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:03.5	"we turn the other way and shop in the other direction, you see any really big pieces you can just hit him with your butcher knife and go from there."	52	0								0
14333	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:22.9	"and then you just adam to the rest of the chopped and there you have a plate with two delicious carne, asada tacos, and they have the works."	53	0								0
14334	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:32.6	"there 's a little piece of the guy, oh, there 's a little homemade guacamole."	54	1	add guacamole	add	Guacamole					0
14335	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:35.6	"there 's some lettuce and green onions, mexican cheese and then on the side."	55	1	"add lettuce, onions and cheese"	add	"Lettuce, onions, cheese"					1
14336	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:40.9	here we have i was going to make refried beans.	56	0								0
14337	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:43.6	"but i just got too busy and making everything else, and i forgot guacamole salad here with some shredded lettuce and homemade guacamole."	57	0								0
14338	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	05:51.2	"a little tomato a little onion and little dollop of daisy on the top so there, you have it homemade."	58	1	add tomato	add	Tomato 					1
14339	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	0:05:57	"carne , asada tacos, even if it rained we did n't get rained out there."	59	0								0
14340	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:01.9	"really , really awesome on the grill there really, really awesome in the house and make sure after you chop your meat that you salt it well."	60	0								0
14341	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:09.0	because this meet loves to be seasoned.	61	0								0
14342	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:13.0	"so i hope that you try this and i hope that you really, really love it."	62	0								0
14343	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:16.8	'cause it 's delicious recipe on my website.	63	0								0
14344	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:23.1	"so much for stopping by my kitchen this evening, and i hope that someday you give these tacos try."	64	0								0
14345	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:28.5	"hey , if you are new to my channel, ann."	65	0								0
14346	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:31.0	"you are just watching me for the first time, or you have n't subscribed yet."	66	0								0
14347	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:34.8	please consider hitting the subscribe button.	67	0								1
14348	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:36.4	"so you do n't miss out on a minute of all the fun that goes on in my kitchen with me and my husband and my crazy family and our menagerie zoo, also leave me a comment."	68	0								0
14349	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:48.3	let me know what your favorite dinner is.	69	0								0
14350	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:49.7	i might like the idea.	70	0								0
14351	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:51.8	give me a thumbs up if you like what you saw.	71	0								0
14352	beef tacos	https://www.youtube.com/watch?v=PHpk4ITk-SE	06:53.5	i really appreciate you stopping by an until next time i 'll see.	72	0								0
14353	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:14.1	"hi , guys alarm italian, on this opposite of laura in the kitchen i want to show you how to make some ground, beef."	0	0								0
14354	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:20.3	top goes really simple.	1	0								0
14355	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:21.8	"yet it 's been interested here for so long and since cinco, tamayo is quickly approaching."	2	0								0
14356	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:26.4	i figured it be a perfect time for do with him tonight at your house 'cause this is what we 're doing in the battalion castle this year.	3	0								0
14357	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:34.1	and i 'm really excited to share the recipe with you now.	4	0								0
14358	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:36.5	i make tons of different variations of tacos.	5	0								0
14359	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:39.2	i make pulled pork tacos.	6	0								0
14360	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:41.2	"i make grilled tacos tons, basic ground beef that everyone knows."	7	0								0
14361	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:48.8	it 's really simple.	8	0								0
14362	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:49.5	the ingredients do n't need to.	9	0								0
14363	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:50.5	just some ground beef.	10	0								0
14364	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:51.9	you need some finely chopped onion.	11	1	Chop onion	Chop	onion					1
14365	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:54.1	"this is one small onion and for spices, and you 're going to need some ground."	12	0								0
14366	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	00:58.0	"chili onion, garlic paprika, oregano cumin ground coriander, some cornstarch, black pepper tomato sauce water, some light to olive oil, or you could use some vegetable oil and some salt that said you could also, of course, this is a packet of taco, seasoning."	13	0								1
14367	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:15.3	but police often i 'm always advising people against it.	14	0								0
14368	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:19.3	"because if you 've got spices inner heat in your couple words in your pantry, you could make your very own taco seasoning one which is what i do."	15	0								0
14369	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:26.4	so let 's get started.	16	0								0
14370	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:27.3	i 've gotta still here with high size.	17	0								0
14371	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:29.1	"with a few tablespoons a couple tablespoons of light out of order preheating it, says that i 'm going to add in my ground beef."	18	1	add oil and ground beef to pan	add	"oil, ground beef"	pan				1
14372	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:35.6	so i 'm just going to break it up as much as i can with my one spoon.	19	0								1
14373	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:41.0	"and , this is alexis cook for about five to six minutes."	20	1	cook for five minutes	cook	beef	Five minutes				0
14374	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:45.1	"one such mostly cooked through, ask looking, good, i 'm gonna add in my onion."	21	1	add onion	add	onion					1
14375	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:51.2	"now if your beef, you know, you take, get a lot of fat vendors out from it, then by all means just get rid of him."	22	0								0
14376	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	01:59.6	"but mine really did in is you can see it 's going to whole lot in there at all or whatever, then there it 's going to be just enough to cook the onions i 've just turned the heat down to that medium halfway between medium and medium, low and it 's going to let my onions cook for about five to six minutes or until they have cooked down quite a bit you 're still going to break up my me as much as possible."	23	1	cook for five minutes at medium heat	cook	beef		5-6 minutes	Medium heat		1
14377	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:19.5	but that 's about it and i looks great.	24	0								0
14378	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:22.8	now at this point i 'm going to see them this with some salts and.	25	1	season beef	season	Beef					1
14379	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:27.0	now this is why i prefer making my own taco seasoning.	26	0								0
14380	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:30.3	because i 'd like to be able to control how much salt was into my food OK.	27	0								0
14381	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:35.6	so this is really turn this back up while i actually have n't turned it back up the medium.	28	0								1
14382	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:39.9	it was n't about medium low.	29	0								0
14383	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:42.4	now i 'm going to take my water.	30	0								1
14384	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:45.3	my tomato sauce and i just say to mater.	31	0								0
14385	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:50.0	"wow , call nuha, cabul airy."	32	0								0
14386	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	02:52.1	"they are and then just take all my spices, and my cornstarch to cornstarch is what thickens the sauce so that 's key."	33	1	add cornstarch	add	Cornstarch					1
14387	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:00.9	here makes this up just like you would regular taco seasonings.	34	0								0
14388	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:06.4	"your taco seasoning packet just pour it in boo, and i 'm gonna do now is like the simmer for about ten minutes or until the liquid has reduced."	35	1	Simmer for ten minutes	Simmer	Taco seasoning	Ten minutes				1
14389	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:21.4	a big an assault a stick and then we 'll be ready to serve.	36	0								1
14390	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:24.0	and i 'll show you how i license service where it 's like all my little fixins that is done an look at that now.	37	0								0
14391	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:34.0	"just so you know, this recipe works just as well with ground turkey or ground chick."	38	0								0
14392	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:37.9	"in still has delicious now, this is done."	39	0								0
14393	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:41.3	and these are some of my must have toppings you need your pico.	40	0								0
14394	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:46.2	i got some black bean salsa here that i adore some guacamole.	41	0								0
14395	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:50.6	i 've got some shredded lettuce.	42	0								0
14396	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:52.1	"of course, we need to tackle shelves that can be hard, soft, you name it, whatever tickles your fancy and then optional."	43	0								0
14397	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:58.4	"well , i always on the table."	44	0								0
14398	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	03:59.6	"anyway , some sour cream."	45	0								0
14399	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:00.7	and shredded cheddar.	46	0								0
14400	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:02.2	i do n't gravitate towards the sour cream and shredded cheddar.	47	0								0
14401	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:05.3	i like the creaminess to come from the guacamole.	48	0								0
14402	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:09.6	"and i like, i mean, i 'm not a big fan of the cheddar, but whatever get tickles your fancy like i said, you can do whatever topping."	49	0								0
14403	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:17.3	you want now.	50	0								0
14404	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:18.1	"i 'm going to get mine started, and i 'm going to warn you that this is probably going to look ridiculous, just because, while the taco meats and like the taco, filling itself is delicious involve, the toppings."	51	0								0
14405	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:32.5	i love like mounting on toppings.	52	0								0
14406	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:35.1	"i do n't know why i just precious that 's probably why, oh, yes, god, i had my guac that 's got that creaminess, the line, oh, yeah, and then just a little bit of lettuce right over the top this is going to look embarrassing."	53	0								0
14407	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:56.6	so do not judge me.	54	0								0
14408	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	04:57.6	because i 'm sure that you have looks like this once or twice eating taco satellite will beat your success in your house.	55	0								0
14409	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	05:16.7	"if you make this recipe hum incredibly simple and easy, you can use any top, and you want it makes a feast for everyone."	56	0								0
14410	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	05:25.1	double up the recipe for speeding eight people if you 're feeding for this is plenty that signal lorena kitchen dot com to get this recipe.	57	0								0
14411	beef tacos	https://www.youtube.com/watch?v=mixdagZ-fwI	05:32.6	i hope you enjoy spending time with me.	58	0								0
14412	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:00.6	"hi , friends, today we are making the lizard crunchy and soft tacos with season ground, beef an mexican myth jury."	0	0								0
14413	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:10.7	"so for our delicious tacos, we 're using flour tortillas, panty, taco sells ground beef mexican, beep tereso two season the ground, beef and tury."	1	0								0
14414	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:25.6	"so you will need finally job, garlic finely chopped yellow onion and taco seasoning to garners are tacos."	2	0								0
14415	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:38.2	we are using diced tomato jobs cilantro shredded lettuce job.	3	0								1
14416	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:45.0	hatch green chilies mexican four cheese blend and sour cream.	4	0								0
14417	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	00:52.2	"but in a middle pan on medium heat cooker, out beef and chorizo sausage remove the casing from the sausage."	5	1	cook beef and chorizo	cook	"Beef, Chorizo"					1
14418	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	01:07.8	squeeze out the jury so sausage use a spatula to make the top commit cook until no pink meat remains.	6	1	cook until no pink meat remains	cook	beef					1
14419	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	01:30.4	"now it drains a fat from the cook meat now in the same pain or a medium heat, and finally chopped yellow onion pilot job."	7	1	add onion	add	onion					1
14420	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	01:46.5	galid and taco seasoning lightly saute now at the cook meat an mixed together this is your taco feeling at three hundred and twenty five degrees.	8	1	add taco seasoning	add	Taco seasoning					0
14421	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	02:17.0	"warm , the taco cells heat that up co sells for sick to ten minutes now let 's make our tacos soft taco first ground beef."	9	1	heat taco shells	heat	Taco shells					1
14422	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	02:48.2	"the crunchy tacos make great appetizers, red taco sauce sour cream cilantro lettuce green chili tomato, an mexican four cheese blend, and here you have the illicit crunchy and soft tacos, which season ground."	10	1	add sour cream and vegetables	add	"Sour cream, vegetables"					1
14423	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	03:49.7	an mexican beef.	11	0								0
14424	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	03:55.9	my name is my.	12	0								0
14425	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	03:57.4	we hope you enjoy watching our video.	13	0								0
14426	beef tacos	https://www.youtube.com/watch?v=7rXq0DYdPjs	04:00.6	"if you would like this delicius recipe, please visit our website."	14	0								0
14427	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	0:00:05	"today , i 'm going to show you how to make one of my favorite tacos, tacos de langre, which actually translates to beef tongue."	0	0								0
14428	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:12.2	"so i have all my meezan, plus here."	1	0								0
14429	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	0:00:17	i 've onions garlic little bit of oil step over here.	2	0								1
14430	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:23.7	get that going and going to sweat them to bring out the flavor i 'd love that sounds so good on low here.	3	1	Sweat onions	Sweat	onions					0
14431	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:34.1	and then i have some jalapenos with the seeds in veins.	4	0								1
14432	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:37.6	"removed , take a little bit of the heat away."	5	0								1
14433	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:40.6	so i 'm going to add that right.	6	1	add jalapenos	add	Jalapenos					0
14434	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:43.3	if you use jalapenos wear gloves guys because the oil will irritate your skin.	7	0								1
14435	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:49.3	"and if you touch your eyes, you 're going to hate yourself."	8	0								0
14436	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	00:53.3	and then i have a little mint upfront there which will also add a nice flavor for the braising liquid alright.	9	0								1
14437	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:01.0	so that is sweating smells delicious alright.	10	0								0
14438	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:04.6	i have some stock here.	11	0								0
14439	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:06.1	some aromatics showing to add.	12	1	add aromatics	add	Aromatics					0
14440	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:08.5	"next and so i just want to talk about this really quickly well, this is sweating."	13	0								0
14441	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:14.1	"so beef, tongue is a muscle, and it is very firm."	14	0								0
14442	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:18.2	and it requires a long time to cook.	15	0								0
14443	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:19.9	so give yourself at least two and a half hours.	16	0								1
14444	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:22.5	the front is very lean.	17	0								0
14445	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:24.0	the back is more fatty and the fat is what makes this thing amazing.	18	0								0
14446	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:28.1	"so , if you ask me this is my favorite piece."	19	0								0
14447	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:30.7	"but we 're going to chop it up and mix it together, so it 's a little more even in uniform, so, i think we 're perfect here."	20	1	Chop beef	Chop	Beef					0
14448	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:36.5	"knife color just going to add the aero, matics."	21	0								1
14449	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:42.6	add the mint.	22	1	add mint	add	Mint					1
14450	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:44.5	stir it up a little bit.	23	0								1
14451	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:46.9	and some water here you want to submerge it.	24	1	Submerge beef in water	Submerge	Beef	water				1
14452	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:52.9	you can also roast the tongue entirely up to you.	25	0								1
14453	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:55.8	i 'm just a fan of braising.	26	0								0
14454	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	01:57.3	"because you can let them eat stay in the liquid and it will make it a little easier to preserve it will allow it to keep a little more flavor and, pudding in vinegar."	27	0								0
14455	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:05.5	now as a nice acidity to it.	28	0								0
14456	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:07.9	"lastly , i 'm going to put some stock on the huge fan of stock."	29	1	add stock	add	Stock					1
14457	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:12.1	it just adds a nice base flavor.	30	0								0
14458	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:14.1	"if you want to be neutral, you can use vegetable stock, which is what i do a lot you could use chicken."	31	0								0
14459	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:19.6	"if you want if you 're going to use, i would use it just to cook beef so we have vegetables here with this."	32	0								0
14460	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:26.1	"you do n't really need to do anything to it to prep when it 's done cooking, you 're going to be able to appeal this."	33	0								0
14461	beef tacos	https://www.youtube.com/watch?v=SSmpg5gmTzc	02:31.9	"really course, these are like the taste bugs, be able to peel that right off that 's how you 'll know."	34	0								0
